2017-02-07 21:10:41 configure gcc-5-base:armhf 5.4.1-5 <none>
2017-02-07 21:10:41 status unpacked gcc-5-base:armhf 5.4.1-5
2017-02-07 21:10:41 status half-configured gcc-5-base:armhf 5.4.1-5
2017-02-07 21:10:41 status installed gcc-5-base:armhf 5.4.1-5
2017-02-07 21:10:41 configure libc6:armhf 2.24-9 <none>
2017-02-07 21:10:41 status unpacked libc6:armhf 2.24-9
2017-02-07 21:10:41 status unpacked libc6:armhf 2.24-9
2017-02-07 21:10:41 status half-configured libc6:armhf 2.24-9
2017-02-07 21:10:42 status installed libc6:armhf 2.24-9
2017-02-07 21:10:42 configure libbz2-1.0:armhf 1.0.6-8.1 <none>
2017-02-07 21:10:42 status unpacked libbz2-1.0:armhf 1.0.6-8.1
2017-02-07 21:10:42 status half-configured libbz2-1.0:armhf 1.0.6-8.1
2017-02-07 21:10:42 status installed libbz2-1.0:armhf 1.0.6-8.1
2017-02-07 21:10:42 configure libgpg-error0:armhf 1.26-2 <none>
2017-02-07 21:10:42 status unpacked libgpg-error0:armhf 1.26-2
2017-02-07 21:10:42 status half-configured libgpg-error0:armhf 1.26-2
2017-02-07 21:10:42 status installed libgpg-error0:armhf 1.26-2
2017-02-07 21:10:42 configure libc-bin:armhf 2.24-9 <none>
2017-02-07 21:10:42 status unpacked libc-bin:armhf 2.24-9
2017-02-07 21:10:42 status unpacked libc-bin:armhf 2.24-9
2017-02-07 21:10:42 status unpacked libc-bin:armhf 2.24-9
2017-02-07 21:10:42 status unpacked libc-bin:armhf 2.24-9
2017-02-07 21:10:43 status unpacked libc-bin:armhf 2.24-9
2017-02-07 21:10:43 status unpacked libc-bin:armhf 2.24-9
2017-02-07 21:10:43 status half-configured libc-bin:armhf 2.24-9
2017-02-07 21:10:43 status installed libc-bin:armhf 2.24-9
2017-02-07 21:10:43 configure libdebconfclient0:armhf 0.222 <none>
2017-02-07 21:10:43 status triggers-pending libc-bin:armhf 2.24-9
2017-02-07 21:10:43 status unpacked libdebconfclient0:armhf 0.222
2017-02-07 21:10:43 status half-configured libdebconfclient0:armhf 0.222
2017-02-07 21:10:43 status installed libdebconfclient0:armhf 0.222
2017-02-07 21:10:43 configure diffutils:armhf 1:3.5-3 <none>
2017-02-07 21:10:43 status unpacked diffutils:armhf 1:3.5-3
2017-02-07 21:10:43 status half-configured diffutils:armhf 1:3.5-3
2017-02-07 21:10:43 status installed diffutils:armhf 1:3.5-3
2017-02-07 21:10:43 configure libcomerr2:armhf 1.43.4-2 <none>
2017-02-07 21:10:43 status unpacked libcomerr2:armhf 1.43.4-2
2017-02-07 21:10:43 status half-configured libcomerr2:armhf 1.43.4-2
2017-02-07 21:10:43 status installed libcomerr2:armhf 1.43.4-2
2017-02-07 21:10:43 configure libcap-ng0:armhf 0.7.7-3 <none>
2017-02-07 21:10:43 status unpacked libcap-ng0:armhf 0.7.7-3
2017-02-07 21:10:43 status half-configured libcap-ng0:armhf 0.7.7-3
2017-02-07 21:10:43 status installed libcap-ng0:armhf 0.7.7-3
2017-02-07 21:10:43 configure libsepol1:armhf 2.6-2 <none>
2017-02-07 21:10:43 status unpacked libsepol1:armhf 2.6-2
2017-02-07 21:10:43 status half-configured libsepol1:armhf 2.6-2
2017-02-07 21:10:43 status installed libsepol1:armhf 2.6-2
2017-02-07 21:10:43 configure libgcc1:armhf 1:6.3.0-6 <none>
2017-02-07 21:10:43 status unpacked libgcc1:armhf 1:6.3.0-6
2017-02-07 21:10:43 status half-configured libgcc1:armhf 1:6.3.0-6
2017-02-07 21:10:43 status installed libgcc1:armhf 1:6.3.0-6
2017-02-07 21:10:43 configure libustr-1.0-1:armhf 1.0.4-6 <none>
2017-02-07 21:10:43 status unpacked libustr-1.0-1:armhf 1.0.4-6
2017-02-07 21:10:43 status half-configured libustr-1.0-1:armhf 1.0.4-6
2017-02-07 21:10:43 status installed libustr-1.0-1:armhf 1.0.4-6
2017-02-07 21:10:43 configure libsmartcols1:armhf 2.29.1-1 <none>
2017-02-07 21:10:43 status unpacked libsmartcols1:armhf 2.29.1-1
2017-02-07 21:10:43 status half-configured libsmartcols1:armhf 2.29.1-1
2017-02-07 21:10:43 status installed libsmartcols1:armhf 2.29.1-1
2017-02-07 21:10:43 configure libaudit1:armhf 1:2.6.7-1 <none>
2017-02-07 21:10:43 status unpacked libaudit1:armhf 1:2.6.7-1
2017-02-07 21:10:43 status half-configured libaudit1:armhf 1:2.6.7-1
2017-02-07 21:10:43 status installed libaudit1:armhf 1:2.6.7-1
2017-02-07 21:10:43 configure libtinfo5:armhf 6.0+20161126-1 <none>
2017-02-07 21:10:43 status unpacked libtinfo5:armhf 6.0+20161126-1
2017-02-07 21:10:43 status half-configured libtinfo5:armhf 6.0+20161126-1
2017-02-07 21:10:43 status installed libtinfo5:armhf 6.0+20161126-1
2017-02-07 21:10:43 configure libudev1:armhf 232-15 <none>
2017-02-07 21:10:43 status unpacked libudev1:armhf 232-15
2017-02-07 21:10:43 status half-configured libudev1:armhf 232-15
2017-02-07 21:10:43 status installed libudev1:armhf 232-15
2017-02-07 21:10:43 configure libss2:armhf 1.43.4-2 <none>
2017-02-07 21:10:43 status unpacked libss2:armhf 1.43.4-2
2017-02-07 21:10:43 status half-configured libss2:armhf 1.43.4-2
2017-02-07 21:10:45 status installed libss2:armhf 1.43.4-2
2017-02-07 21:10:45 configure liblzma5:armhf 5.2.2-1.2 <none>
2017-02-07 21:10:45 status unpacked liblzma5:armhf 5.2.2-1.2
2017-02-07 21:10:45 status half-configured liblzma5:armhf 5.2.2-1.2
2017-02-07 21:10:45 status installed liblzma5:armhf 5.2.2-1.2
2017-02-07 21:10:45 configure base-passwd:armhf 3.5.43 <none>
2017-02-07 21:10:45 status unpacked base-passwd:armhf 3.5.43
2017-02-07 21:10:45 status half-configured base-passwd:armhf 3.5.43
2017-02-07 21:10:45 status installed base-passwd:armhf 3.5.43
2017-02-07 21:10:45 configure e2fslibs:armhf 1.43.4-2 <none>
2017-02-07 21:10:45 status unpacked e2fslibs:armhf 1.43.4-2
2017-02-07 21:10:45 status half-configured e2fslibs:armhf 1.43.4-2
2017-02-07 21:10:45 status installed e2fslibs:armhf 1.43.4-2
2017-02-07 21:10:45 configure liblz4-1:armhf 0.0~r131-2 <none>
2017-02-07 21:10:45 status unpacked liblz4-1:armhf 0.0~r131-2
2017-02-07 21:10:45 status half-configured liblz4-1:armhf 0.0~r131-2
2017-02-07 21:10:45 status installed liblz4-1:armhf 0.0~r131-2
2017-02-07 21:10:45 configure debianutils:armhf 4.8.1 <none>
2017-02-07 21:10:45 status unpacked debianutils:armhf 4.8.1
2017-02-07 21:10:45 status half-configured debianutils:armhf 4.8.1
2017-02-07 21:10:45 status installed debianutils:armhf 4.8.1
2017-02-07 21:10:45 configure libgcrypt20:armhf 1.7.6-1 <none>
2017-02-07 21:10:45 status unpacked libgcrypt20:armhf 1.7.6-1
2017-02-07 21:10:45 status half-configured libgcrypt20:armhf 1.7.6-1
2017-02-07 21:10:45 status installed libgcrypt20:armhf 1.7.6-1
2017-02-07 21:10:46 configure libncursesw5:armhf 6.0+20161126-1 <none>
2017-02-07 21:10:46 status unpacked libncursesw5:armhf 6.0+20161126-1
2017-02-07 21:10:46 status half-configured libncursesw5:armhf 6.0+20161126-1
2017-02-07 21:10:46 status installed libncursesw5:armhf 6.0+20161126-1
2017-02-07 21:10:46 configure libdb5.3:armhf 5.3.28-12+b1 <none>
2017-02-07 21:10:46 status unpacked libdb5.3:armhf 5.3.28-12+b1
2017-02-07 21:10:46 status half-configured libdb5.3:armhf 5.3.28-12+b1
2017-02-07 21:10:46 status installed libdb5.3:armhf 5.3.28-12+b1
2017-02-07 21:10:46 configure zlib1g:armhf 1:1.2.8.dfsg-5 <none>
2017-02-07 21:10:46 status unpacked zlib1g:armhf 1:1.2.8.dfsg-5
2017-02-07 21:10:46 status half-configured zlib1g:armhf 1:1.2.8.dfsg-5
2017-02-07 21:10:46 status installed zlib1g:armhf 1:1.2.8.dfsg-5
2017-02-07 21:10:46 configure hostname:armhf 3.18 <none>
2017-02-07 21:10:46 status unpacked hostname:armhf 3.18
2017-02-07 21:10:46 status half-configured hostname:armhf 3.18
2017-02-07 21:10:46 status installed hostname:armhf 3.18
2017-02-07 21:10:46 configure multiarch-support:armhf 2.24-9 <none>
2017-02-07 21:10:46 status unpacked multiarch-support:armhf 2.24-9
2017-02-07 21:10:46 status half-configured multiarch-support:armhf 2.24-9
2017-02-07 21:10:46 status installed multiarch-support:armhf 2.24-9
2017-02-07 21:10:46 configure mawk:armhf 1.3.3-17+b1 <none>
2017-02-07 21:10:46 status unpacked mawk:armhf 1.3.3-17+b1
2017-02-07 21:10:46 status half-configured mawk:armhf 1.3.3-17+b1
2017-02-07 21:10:46 status installed mawk:armhf 1.3.3-17+b1
2017-02-07 21:10:46 configure libpcre3:armhf 2:8.39-2 <none>
2017-02-07 21:10:46 status unpacked libpcre3:armhf 2:8.39-2
2017-02-07 21:10:46 status half-configured libpcre3:armhf 2:8.39-2
2017-02-07 21:10:46 status installed libpcre3:armhf 2:8.39-2
2017-02-07 21:10:47 configure base-files:armhf 9.8 <none>
2017-02-07 21:10:47 status unpacked base-files:armhf 9.8
2017-02-07 21:10:47 status unpacked base-files:armhf 9.8
2017-02-07 21:10:47 status unpacked base-files:armhf 9.8
2017-02-07 21:10:47 status unpacked base-files:armhf 9.8
2017-02-07 21:10:47 status unpacked base-files:armhf 9.8
2017-02-07 21:10:47 status unpacked base-files:armhf 9.8
2017-02-07 21:10:47 status half-configured base-files:armhf 9.8
2017-02-07 21:10:47 status installed base-files:armhf 9.8
2017-02-07 21:10:47 configure libselinux1:armhf 2.6-3 <none>
2017-02-07 21:10:47 status unpacked libselinux1:armhf 2.6-3
2017-02-07 21:10:48 status half-configured libselinux1:armhf 2.6-3
2017-02-07 21:10:48 status installed libselinux1:armhf 2.6-3
2017-02-07 21:10:48 configure findutils:armhf 4.6.0+git+20161106-1 <none>
2017-02-07 21:10:48 status unpacked findutils:armhf 4.6.0+git+20161106-1
2017-02-07 21:10:48 status half-configured findutils:armhf 4.6.0+git+20161106-1
2017-02-07 21:10:48 status installed findutils:armhf 4.6.0+git+20161106-1
2017-02-07 21:10:48 configure ncurses-bin:armhf 6.0+20161126-1 <none>
2017-02-07 21:10:48 status unpacked ncurses-bin:armhf 6.0+20161126-1
2017-02-07 21:10:48 status half-configured ncurses-bin:armhf 6.0+20161126-1
2017-02-07 21:10:48 status installed ncurses-bin:armhf 6.0+20161126-1
2017-02-07 21:10:48 configure sed:armhf 4.4-1 <none>
2017-02-07 21:10:48 status unpacked sed:armhf 4.4-1
2017-02-07 21:10:48 status half-configured sed:armhf 4.4-1
2017-02-07 21:10:48 status installed sed:armhf 4.4-1
2017-02-07 21:10:48 configure libncurses5:armhf 6.0+20161126-1 <none>
2017-02-07 21:10:48 status unpacked libncurses5:armhf 6.0+20161126-1
2017-02-07 21:10:48 status half-configured libncurses5:armhf 6.0+20161126-1
2017-02-07 21:10:48 status installed libncurses5:armhf 6.0+20161126-1
2017-02-07 21:10:48 configure libattr1:armhf 1:2.4.47-2 <none>
2017-02-07 21:10:48 status unpacked libattr1:armhf 1:2.4.47-2
2017-02-07 21:10:48 status half-configured libattr1:armhf 1:2.4.47-2
2017-02-07 21:10:48 status installed libattr1:armhf 1:2.4.47-2
2017-02-07 21:10:48 configure libsystemd0:armhf 232-15 <none>
2017-02-07 21:10:48 status unpacked libsystemd0:armhf 232-15
2017-02-07 21:10:48 status half-configured libsystemd0:armhf 232-15
2017-02-07 21:10:48 status installed libsystemd0:armhf 232-15
2017-02-07 21:10:48 configure libsemanage1:armhf 2.6-2 <none>
2017-02-07 21:10:48 status unpacked libsemanage1:armhf 2.6-2
2017-02-07 21:10:48 status half-configured libsemanage1:armhf 2.6-2
2017-02-07 21:10:48 status installed libsemanage1:armhf 2.6-2
2017-02-07 21:10:48 configure libacl1:armhf 2.2.52-3 <none>
2017-02-07 21:10:48 status unpacked libacl1:armhf 2.2.52-3
2017-02-07 21:10:48 status half-configured libacl1:armhf 2.2.52-3
2017-02-07 21:10:48 status installed libacl1:armhf 2.2.52-3
2017-02-07 21:10:48 configure bsdutils:armhf 1:2.29.1-1 <none>
2017-02-07 21:10:48 status unpacked bsdutils:armhf 1:2.29.1-1
2017-02-07 21:10:48 status half-configured bsdutils:armhf 1:2.29.1-1
2017-02-07 21:10:48 status installed bsdutils:armhf 1:2.29.1-1
2017-02-07 21:10:48 configure coreutils:armhf 8.26-2 <none>
2017-02-07 21:10:48 status unpacked coreutils:armhf 8.26-2
2017-02-07 21:10:48 status half-configured coreutils:armhf 8.26-2
2017-02-07 21:10:48 status installed coreutils:armhf 8.26-2
2017-02-07 21:10:48 configure tar:armhf 1.29b-1.1 <none>
2017-02-07 21:10:48 status unpacked tar:armhf 1.29b-1.1
2017-02-07 21:10:48 status unpacked tar:armhf 1.29b-1.1
2017-02-07 21:10:48 status half-configured tar:armhf 1.29b-1.1
2017-02-07 21:10:48 status installed tar:armhf 1.29b-1.1
2017-02-07 21:10:48 configure dpkg:armhf 1.18.22 <none>
2017-02-07 21:10:48 status unpacked dpkg:armhf 1.18.22
2017-02-07 21:10:48 status unpacked dpkg:armhf 1.18.22
2017-02-07 21:10:48 status unpacked dpkg:armhf 1.18.22
2017-02-07 21:10:48 status unpacked dpkg:armhf 1.18.22
2017-02-07 21:10:48 status unpacked dpkg:armhf 1.18.22
2017-02-07 21:10:48 status half-configured dpkg:armhf 1.18.22
2017-02-07 21:10:48 status installed dpkg:armhf 1.18.22
2017-02-07 21:10:48 configure perl-base:armhf 5.24.1-1 <none>
2017-02-07 21:10:48 status unpacked perl-base:armhf 5.24.1-1
2017-02-07 21:10:48 status half-configured perl-base:armhf 5.24.1-1
2017-02-07 21:10:48 status installed perl-base:armhf 5.24.1-1
2017-02-07 21:10:48 configure grep:armhf 2.27-2 <none>
2017-02-07 21:10:48 status unpacked grep:armhf 2.27-2
2017-02-07 21:10:48 status half-configured grep:armhf 2.27-2
2017-02-07 21:10:48 status installed grep:armhf 2.27-2
2017-02-07 21:10:48 configure debconf:all 1.5.60 <none>
2017-02-07 21:10:48 status unpacked debconf:all 1.5.60
2017-02-07 21:10:48 status unpacked debconf:all 1.5.60
2017-02-07 21:10:48 status unpacked debconf:all 1.5.60
2017-02-07 21:10:48 status half-configured debconf:all 1.5.60
2017-02-07 21:10:49 status installed debconf:all 1.5.60
2017-02-07 21:10:49 configure tzdata:all 2016j-2 <none>
2017-02-07 21:10:49 status unpacked tzdata:all 2016j-2
2017-02-07 21:10:49 status half-configured tzdata:all 2016j-2
2017-02-07 21:10:50 status installed tzdata:all 2016j-2
2017-02-07 21:10:50 configure gzip:armhf 1.6-5 <none>
2017-02-07 21:10:50 status unpacked gzip:armhf 1.6-5
2017-02-07 21:10:50 status half-configured gzip:armhf 1.6-5
2017-02-07 21:10:50 status installed gzip:armhf 1.6-5
2017-02-07 21:10:50 configure dash:armhf 0.5.8-2.4 <none>
2017-02-07 21:10:50 status unpacked dash:armhf 0.5.8-2.4
2017-02-07 21:10:50 status half-configured dash:armhf 0.5.8-2.4
2017-02-07 21:10:51 status installed dash:armhf 0.5.8-2.4
2017-02-07 21:10:51 configure init-system-helpers:all 1.47 <none>
2017-02-07 21:10:51 status unpacked init-system-helpers:all 1.47
2017-02-07 21:10:51 status half-configured init-system-helpers:all 1.47
2017-02-07 21:10:51 status installed init-system-helpers:all 1.47
2017-02-07 21:10:51 configure libpam0g:armhf 1.1.8-3.5 <none>
2017-02-07 21:10:51 status unpacked libpam0g:armhf 1.1.8-3.5
2017-02-07 21:10:51 status half-configured libpam0g:armhf 1.1.8-3.5
2017-02-07 21:10:52 status installed libpam0g:armhf 1.1.8-3.5
2017-02-07 21:10:52 configure libpam-modules-bin:armhf 1.1.8-3.5 <none>
2017-02-07 21:10:52 status unpacked libpam-modules-bin:armhf 1.1.8-3.5
2017-02-07 21:10:52 status half-configured libpam-modules-bin:armhf 1.1.8-3.5
2017-02-07 21:10:52 status installed libpam-modules-bin:armhf 1.1.8-3.5
2017-02-07 21:10:52 configure bash:armhf 4.4-4 <none>
2017-02-07 21:10:52 status unpacked bash:armhf 4.4-4
2017-02-07 21:10:52 status unpacked bash:armhf 4.4-4
2017-02-07 21:10:52 status unpacked bash:armhf 4.4-4
2017-02-07 21:10:52 status unpacked bash:armhf 4.4-4
2017-02-07 21:10:52 status unpacked bash:armhf 4.4-4
2017-02-07 21:10:52 status half-configured bash:armhf 4.4-4
2017-02-07 21:10:53 status installed bash:armhf 4.4-4
2017-02-07 21:10:53 configure libpam-modules:armhf 1.1.8-3.5 <none>
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status half-configured libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 status installed libpam-modules:armhf 1.1.8-3.5
2017-02-07 21:10:53 configure libpam-runtime:all 1.1.8-3.5 <none>
2017-02-07 21:10:53 status unpacked libpam-runtime:all 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-runtime:all 1.1.8-3.5
2017-02-07 21:10:53 status unpacked libpam-runtime:all 1.1.8-3.5
2017-02-07 21:10:53 status half-configured libpam-runtime:all 1.1.8-3.5
2017-02-07 21:10:59 status installed libpam-runtime:all 1.1.8-3.5
2017-02-07 21:10:59 configure passwd:armhf 1:4.4-3 <none>
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status half-configured passwd:armhf 1:4.4-3
2017-02-07 21:10:59 status installed passwd:armhf 1:4.4-3
2017-02-07 21:10:59 configure login:armhf 1:4.4-3 <none>
2017-02-07 21:10:59 status unpacked login:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked login:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked login:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked login:armhf 1:4.4-3
2017-02-07 21:10:59 status unpacked login:armhf 1:4.4-3
2017-02-07 21:10:59 status half-configured login:armhf 1:4.4-3
2017-02-07 21:10:59 status installed login:armhf 1:4.4-3
2017-02-07 21:10:59 configure libuuid1:armhf 2.29.1-1 <none>
2017-02-07 21:10:59 status unpacked libuuid1:armhf 2.29.1-1
2017-02-07 21:10:59 status half-configured libuuid1:armhf 2.29.1-1
2017-02-07 21:10:59 status installed libuuid1:armhf 2.29.1-1
2017-02-07 21:10:59 configure libblkid1:armhf 2.29.1-1 <none>
2017-02-07 21:10:59 status unpacked libblkid1:armhf 2.29.1-1
2017-02-07 21:10:59 status half-configured libblkid1:armhf 2.29.1-1
2017-02-07 21:11:00 status installed libblkid1:armhf 2.29.1-1
2017-02-07 21:11:00 configure libmount1:armhf 2.29.1-1 <none>
2017-02-07 21:11:00 status unpacked libmount1:armhf 2.29.1-1
2017-02-07 21:11:00 status half-configured libmount1:armhf 2.29.1-1
2017-02-07 21:11:00 status installed libmount1:armhf 2.29.1-1
2017-02-07 21:11:00 configure mount:armhf 2.29.1-1 <none>
2017-02-07 21:11:00 status unpacked mount:armhf 2.29.1-1
2017-02-07 21:11:00 status half-configured mount:armhf 2.29.1-1
2017-02-07 21:11:00 status installed mount:armhf 2.29.1-1
2017-02-07 21:11:00 configure libfdisk1:armhf 2.29.1-1 <none>
2017-02-07 21:11:00 status unpacked libfdisk1:armhf 2.29.1-1
2017-02-07 21:11:00 status half-configured libfdisk1:armhf 2.29.1-1
2017-02-07 21:11:00 status installed libfdisk1:armhf 2.29.1-1
2017-02-07 21:11:00 configure util-linux:armhf 2.29.1-1 <none>
2017-02-07 21:11:00 status unpacked util-linux:armhf 2.29.1-1
2017-02-07 21:11:00 status unpacked util-linux:armhf 2.29.1-1
2017-02-07 21:11:00 status unpacked util-linux:armhf 2.29.1-1
2017-02-07 21:11:00 status unpacked util-linux:armhf 2.29.1-1
2017-02-07 21:11:00 status unpacked util-linux:armhf 2.29.1-1
2017-02-07 21:11:00 status half-configured util-linux:armhf 2.29.1-1
2017-02-07 21:11:02 status installed util-linux:armhf 2.29.1-1
2017-02-07 21:11:02 configure e2fsprogs:armhf 1.43.4-2 <none>
2017-02-07 21:11:02 status unpacked e2fsprogs:armhf 1.43.4-2
2017-02-07 21:11:02 status unpacked e2fsprogs:armhf 1.43.4-2
2017-02-07 21:11:02 status half-configured e2fsprogs:armhf 1.43.4-2
2017-02-07 21:11:02 status installed e2fsprogs:armhf 1.43.4-2
2017-02-07 21:11:02 configure sysvinit-utils:armhf 2.88dsf-59.8 <none>
2017-02-07 21:11:02 status unpacked sysvinit-utils:armhf 2.88dsf-59.8
2017-02-07 21:11:02 status half-configured sysvinit-utils:armhf 2.88dsf-59.8
2017-02-07 21:11:02 status installed sysvinit-utils:armhf 2.88dsf-59.8
2017-02-07 21:11:02 trigproc libc-bin:armhf 2.24-9 <none>
2017-02-07 21:11:02 status half-configured libc-bin:armhf 2.24-9
2017-02-07 21:11:02 status installed libc-bin:armhf 2.24-9
2017-02-07 21:11:16 startup archives unpack
2017-02-07 21:11:16 install adduser:all <none> 3.115
2017-02-07 21:11:16 status half-installed adduser:all 3.115
2017-02-07 21:11:16 status unpacked adduser:all 3.115
2017-02-07 21:11:16 status unpacked adduser:all 3.115
2017-02-07 21:11:16 install apt:armhf <none> 1.4~rc1
2017-02-07 21:11:16 status triggers-pending libc-bin:armhf 2.24-9
2017-02-07 21:11:16 status half-installed apt:armhf 1.4~rc1
2017-02-07 21:11:18 status unpacked apt:armhf 1.4~rc1
2017-02-07 21:11:18 status unpacked apt:armhf 1.4~rc1
2017-02-07 21:11:19 install libapt-pkg5.0:armhf <none> 1.4~rc1
2017-02-07 21:11:19 status half-installed libapt-pkg5.0:armhf 1.4~rc1
2017-02-07 21:11:21 status unpacked libapt-pkg5.0:armhf 1.4~rc1
2017-02-07 21:11:21 status unpacked libapt-pkg5.0:armhf 1.4~rc1
2017-02-07 21:11:21 install debian-archive-keyring:all <none> 2014.3
2017-02-07 21:11:21 status half-installed debian-archive-keyring:all 2014.3
2017-02-07 21:11:21 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:21 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:21 install libelf1:armhf <none> 0.168-0.2
2017-02-07 21:11:21 status half-installed libelf1:armhf 0.168-0.2
2017-02-07 21:11:21 status unpacked libelf1:armhf 0.168-0.2
2017-02-07 21:11:21 status unpacked libelf1:armhf 0.168-0.2
2017-02-07 21:11:22 install libstdc++6:armhf <none> 6.3.0-6
2017-02-07 21:11:22 status half-installed libstdc++6:armhf 6.3.0-6
2017-02-07 21:11:22 status unpacked libstdc++6:armhf 6.3.0-6
2017-02-07 21:11:22 status unpacked libstdc++6:armhf 6.3.0-6
2017-02-07 21:11:22 install gpgv:armhf <none> 2.1.18-4
2017-02-07 21:11:22 status half-installed gpgv:armhf 2.1.18-4
2017-02-07 21:11:24 status unpacked gpgv:armhf 2.1.18-4
2017-02-07 21:11:24 status unpacked gpgv:armhf 2.1.18-4
2017-02-07 21:11:24 install inetutils-ping:armhf <none> 2:1.9.4-2+b1
2017-02-07 21:11:24 status half-installed inetutils-ping:armhf 2:1.9.4-2+b1
2017-02-07 21:11:24 status unpacked inetutils-ping:armhf 2:1.9.4-2+b1
2017-02-07 21:11:24 status unpacked inetutils-ping:armhf 2:1.9.4-2+b1
2017-02-07 21:11:24 install iproute2:armhf <none> 4.9.0-1
2017-02-07 21:11:24 status half-installed iproute2:armhf 4.9.0-1
2017-02-07 21:11:27 status unpacked iproute2:armhf 4.9.0-1
2017-02-07 21:11:27 status unpacked iproute2:armhf 4.9.0-1
2017-02-07 21:11:27 install libmnl0:armhf <none> 1.0.4-2
2017-02-07 21:11:27 status half-installed libmnl0:armhf 1.0.4-2
2017-02-07 21:11:27 status unpacked libmnl0:armhf 1.0.4-2
2017-02-07 21:11:27 status unpacked libmnl0:armhf 1.0.4-2
2017-02-07 21:11:27 install netbase:all <none> 5.4
2017-02-07 21:11:27 status half-installed netbase:all 5.4
2017-02-07 21:11:27 status unpacked netbase:all 5.4
2017-02-07 21:11:27 status unpacked netbase:all 5.4
2017-02-07 21:11:27 trigproc libc-bin:armhf 2.24-9 <none>
2017-02-07 21:11:27 status half-configured libc-bin:armhf 2.24-9
2017-02-07 21:11:27 status installed libc-bin:armhf 2.24-9
2017-02-07 21:11:31 startup packages configure
2017-02-07 21:11:31 configure libelf1:armhf 0.168-0.2 <none>
2017-02-07 21:11:31 status triggers-pending libc-bin:armhf 2.24-9
2017-02-07 21:11:31 status unpacked libelf1:armhf 0.168-0.2
2017-02-07 21:11:31 status half-configured libelf1:armhf 0.168-0.2
2017-02-07 21:11:31 status installed libelf1:armhf 0.168-0.2
2017-02-07 21:11:31 configure gpgv:armhf 2.1.18-4 <none>
2017-02-07 21:11:31 status unpacked gpgv:armhf 2.1.18-4
2017-02-07 21:11:31 status half-configured gpgv:armhf 2.1.18-4
2017-02-07 21:11:31 status installed gpgv:armhf 2.1.18-4
2017-02-07 21:11:31 configure debian-archive-keyring:all 2014.3 <none>
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status unpacked debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status half-configured debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 status installed debian-archive-keyring:all 2014.3
2017-02-07 21:11:31 configure libstdc++6:armhf 6.3.0-6 <none>
2017-02-07 21:11:31 status unpacked libstdc++6:armhf 6.3.0-6
2017-02-07 21:11:31 status half-configured libstdc++6:armhf 6.3.0-6
2017-02-07 21:11:31 status installed libstdc++6:armhf 6.3.0-6
2017-02-07 21:11:31 configure adduser:all 3.115 <none>
2017-02-07 21:11:31 status unpacked adduser:all 3.115
2017-02-07 21:11:31 status unpacked adduser:all 3.115
2017-02-07 21:11:31 status half-configured adduser:all 3.115
2017-02-07 21:11:32 status installed adduser:all 3.115
2017-02-07 21:11:32 configure libmnl0:armhf 1.0.4-2 <none>
2017-02-07 21:11:32 status unpacked libmnl0:armhf 1.0.4-2
2017-02-07 21:11:32 status half-configured libmnl0:armhf 1.0.4-2
2017-02-07 21:11:32 status installed libmnl0:armhf 1.0.4-2
